ala,val,leu,ile,pro,cys,met,gly,trp,phe,lys,arg,his,tyr,thr,glu,gln,asp,asn,ser,AGORA2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Agona_str_67_H_09
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Agona_str_68_U_05
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Agona_str_69_H_06
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Agona_str_70_E_05
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Agona_str_71_E_05
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Agona_str_72_A_52
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Agona_str_73_H_09
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Agona_str_SH08SF124
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Agona_str_SH10GFN094
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Agona_str_SH11G1113
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Agona_str_SL483
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Anatum_str_06_0532
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Bareilly_str_06_0784
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Bareilly_str_07_0873
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Choleraesuis_str_A50
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Choleraesuis_str
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Dublin_str_3246
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Dublin_str_CT_02021853
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Dublin_str_HWS51
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Dublin_str_SL1438
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Dublin_str_UC16
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_08_0128
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_08_0627
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_13_1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_17927
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_18569
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_20037
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_2010_1237
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_2010K_0669
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_2010K_2599
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_22510_1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_33944
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_485549_17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_50_3079
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_53_407
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_543463_22_17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_543463_40_18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_543463_42_20
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_561362_1_1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_561362_9_7
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_576709
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_58_6482
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_596866_22
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_596866_70
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_607307_2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_607307_6
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_607308_16
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_607308_19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_607308_9
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_62_1976
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_622731_39
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_629163
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_629164_26
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_629164_37
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_635290_58
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_638970_15
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_639016_6
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_639672_46
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_639672_50
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_640631
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_642044_4_1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_642044_8_1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_642046_4_7
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648898_4_5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648899_3_17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648900_1_16
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648901_1_17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648901_16_16
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648901_39_2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648901_6_18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648902_6_8
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648903_1_6
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648904_3_6
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648905_5_18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_653049_13_19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_77_0424
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_77_1427
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_77_2659
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_78_1757
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_81_2625
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_8b_1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_0895
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_0899
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_0956
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_0968
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1010
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1018
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1441
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1444
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1445
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1455
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1457
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1543
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1558
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1559
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1565
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1566
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1575
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1580
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1594
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1725
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1729
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1745
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1747
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1791
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1795
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1808
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1810
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1811
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1882
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1884
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CHS4
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CHS44
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CVM_56_3991
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CVM_69_4941
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CVM_76_3618
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CVM_81_2490
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CVM_N202
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_LA5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_P125109
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_PT23
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_SARB17
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_SE10
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_SE15_1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_SE8a
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_SL909
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_SL913
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Gallinarum_pullorum_str_RKS5078
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Gallinarum_str_287_91
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Gallinarum_str_9
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Gallinarum_str_9184
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Hadar_str_2011K_0112
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Hadar_str_2012K_0272
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Hadar_str_RI_05P066
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Hartford_str_06_0676
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Hartford_str_2012K_0272
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_41563
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_41565
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_41566
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_41573
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_41579
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_B182
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_CFSAN00322
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_CFSAN00325
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_CFSAN00326
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_CFSAN00328
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_SL476
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_SL486
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Kentucky_str_CDC_191
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Kentucky_str_CVM29188
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Mbandaka_str_2009K_0807
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Mississippi_str_2010K_1406
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Muenchen_str_08_1125
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Muenchen_str_2009K_0951
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_19443
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_19447
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_19449
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_19470
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_19536
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_19567
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_19593
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_21538
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_21539
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_21550
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_21554
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_21559
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_22425
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_22513
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_33953
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_35185
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_35188
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_35199
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_35202
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_37978
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_4176
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_N1543
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_N18486
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_Henan_3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_JS09102
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_Levine_1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Salmonella_enterica_subsp_enterica_serovar_Newport_str_Levine_15
